id,question_en,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
56e7788200c9c71400d77181,What is happening to the average age of teachers in Wales?,"{'text': ['falling'], 'answer_start': [168]}",Teachers in Wales are becoming younger.,falling,True,False,en,en,en,en
56e7788200c9c71400d77182,When were attacks on teachers the highest?,"{'text': ['between 2005 and 2010'], 'answer_start': [332]}",2005 and 2010,between 2005 and 2010,True,False,en,en,en,en
56e7788200c9c71400d77183,What is the NASUWT?,"{'text': ['trade unions'], 'answer_start': [47]}",National Union of Schoolteachers in Wales,trade unions,True,False,en,en,en,en
56e7788200c9c71400d77184,What are the attacks on teachers causing?,"{'text': ['concern'], 'answer_start': [247]}",All-time high attacks,concern,True,False,en,en,en,en
56e7796637bdd419002c3ffd,"In the US, who decides on the requirements for teachers?","{'text': ['each state'], 'answer_start': [22]}",each state,each state,True,True,,,,en
56e7796637bdd419002c3ffe,What is the longest time that a teaching certificate is good for?,"{'text': ['ten years'], 'answer_start': [222]}",Ten years,ten years,True,True,,,,en
56e7796637bdd419002c3fff,"What must a public school teacher have, at a minimum?","{'text': [""bachelor's degree""], 'answer_start': [279]}",A Bachelor's Degree,,True,True,,,,en
56e7796637bdd419002c4000,Who may not require that its teachers be certified?,"{'text': ['charter schools'], 'answer_start': [371]}",Many charter schools,charter schools,True,True,,,,en
56e7796637bdd419002c4001,What may a Charter school require that their teachers meet the standards to be highly qualified by?,"{'text': ['No Child Left Behind'], 'answer_start': [502]}",No Child Left Behind,No Child Left Behind,True,True,,,,en
56e77cee00c9c71400d771a8,What is the name of the spiritual teacher in Hinduism?,"{'text': ['guru'], 'answer_start': [48]}",Guru,guru,True,True,,,,en
56e77cee00c9c71400d771a9,Is the focus on spiritual mentorship in Hinduism high or low?,"{'text': ['extremely high'], 'answer_start': [170]}",extremely high,extremely high,True,True,,,,en
56e77cee00c9c71400d771aa,Who do gurus control?,"{'text': ['their disciples'], 'answer_start': [256]}",gurus control the lives of their disciples,their disciples,True,True,,,,en
56e77cee00c9c71400d771ab,In what area is it common for spiritual mentorship to be extremely high?,"{'text': ['the West'], 'answer_start': [119]}",West,the West,True,False,de,en,de,de
56e77da237bdd419002c403b,What is the name of a teacher in Tibetan Buddhism?,"{'text': ['Lama'], 'answer_start': [79]}",Lama,Lama,True,True,,,,en
56e77da237bdd419002c403c,What has a Lama determined to do?,"{'text': ['be reborn'], 'answer_start': [151]}","subject
Determined to be reborn, often many times.",be reborn,True,True,,,,en
56e77da237bdd419002c403d,What is the name of a Bodhisattva vow?,"{'text': ['Tulku'], 'answer_start': [235]}",Bodhisattva vow - continuing as a Buddha-to-be,Tulku,True,False,en,sw,en,en
56e77da237bdd419002c403e,How much has a Lama agreed to be reborn?,"{'text': ['many times'], 'answer_start': [168]}",many,many times,True,False,sw,en,sw,sw
56e77da237bdd419002c403f,What helped the Lama determine to be reborn?,"{'text': ['phowa and siddhi'], 'answer_start': [108]}",Phowa and siddhi,phowa and siddhi,True,True,,,,en
56f8094aa6d7ea1400e17391,"When did Luther's writings to spread to France, England and Italy?","{'text': ['1519'], 'answer_start': [85]}",1519,1519,False,True,,,,en
56f8094aa6d7ea1400e17392,Who went to Wittenberg to hear Luther speak?,"{'text': ['Students'], 'answer_start': [91]}",Studenten,Students,True,False,de,ur,de,de
56f8094aa6d7ea1400e17393,What part of Luther's career was one of his most productive?,"{'text': ['early'], 'answer_start': [223]}",The early part of Luther's career was one of his most productive.,early,True,True,,,,en
56f8094aa6d7ea1400e17394,When were some of Luther's best-known works published?,"{'text': ['1520'], 'answer_start': [346]}",In 1520,1520,True,True,,,,en
56f8094aa6d7ea1400e17395,"Besides publishing To the Christian Nobility of the German Nation and On the Babylonian Captivity of the Church, what other work did Luther produce in 1520?","{'text': ['On the Freedom of a Christian'], 'answer_start': [447]}",On the Freedom of a Christian,On the Freedom of a Christian,True,True,,,,en
56f84485aef2371900625f71,When did Luther broaden his attacks to include core Church doctrines?,"{'text': ['summer of 1521'], 'answer_start': [7]}",In the summer of 1521,summer of 1521,True,True,,,,en
56f84485aef2371900625f72,How did Luther describe the mass that was viewed as sacrifice?,"{'text': ['condemned as idolatry'], 'answer_start': [198]}",Gottsdienst,condemned as idolatry,True,False,af,de,af,af
56f84485aef2371900625f73,What did Luther call the mass instead of sacrifice?,"{'text': ['gift'], 'answer_start': [290]}",gift,gift,True,True,,,,en
56f84485aef2371900625f74,"After rejecting compulsory confession, what did Luther call for?","{'text': ['private confession and absolution'], 'answer_start': [472]}",private confession and absolution,private confession and absolution,True,True,,,,en
56f84485aef2371900625f75,What did Luther tell monks and nuns about their vows?,"{'text': ['break their vows'], 'answer_start': [664]}",They can break their vows without sin.,break their vows,True,True,,,,en
56f86e91aef2371900626067,At the time of Martin Luther what was in demand?,"{'text': ['German-language publications'], 'answer_start': [41]}",German-language publications,German-language publications,True,True,,,,en
56f86e91aef2371900626068,What work of Luther's became popular?,"{'text': ['Bible'], 'answer_start': [129]}",Luther's Version,Bible,True,False,en,en,en,en
56f86e91aef2371900626069,What did the popularity of Luther's translation contribute to?,"{'text': ['evolution of the German language and literature'], 'answer_start': [199]}",Evolution of German Language and Literature,evolution of the German language and literature,True,False,en,en,en,en
56f86e91aef237190062606a,What artist provided the woodcuts for Luther's Bible?,"{'text': ['Lucas Cranach'], 'answer_start': [314]}",Lucas Cranach,Lucas Cranach,True,True,,,,en
56f86e91aef237190062606b,Whose English translation of the Bible did the Luther Bible influence?,"{'text': ['William Tyndale'], 'answer_start': [508]}",William Tyndale,William Tyndale,True,True,,,,en
56f8720eaef237190062608f,What caused Luther to write hymns?,"{'text': ['events in his life'], 'answer_start': [52]}",Events in his life and the Reformation,events in his life,True,True,,,,en
56f8720eaef2371900626090,Why were Johann Esch and Heinrich Voes executed by the Catholic Church?,"{'text': ['for Lutheran views'], 'answer_start': [259]}",Johann Esch and Heinrich Voes were executed by the Catholic Church because they died for their belief in Lutheranism.,for Lutheran views,True,False,en,en,en,en
56f8720eaef2371900626091,What hymn did Luther write after the martyrdom of Esch and Voes?,"{'text': ['Ein neues Lied wir heben an'], 'answer_start': [315]}",Ein neues Lied wir heben an,Ein neues Lied wir heben an,True,True,,,,en
56f8720eaef2371900626092,Who is the English translator of this hymn?,"{'text': ['John C. Messenger'], 'answer_start': [408]}",John C. Messenger,John C. Messenger,True,True,,,,en
56f8720eaef2371900626093,What is the hymn known as in English?,"{'text': ['Flung to the Heedless Winds'], 'answer_start': [469]}",A new song we raise,Flung to the Heedless Winds,True,False,en,en,en,en
56f8ca289b226e1400dd1007,What was later discovered written by Luther?,"{'text': ['his last statement'], 'answer_start': [61]}","subject
Luther's last statement",his last statement,True,False,en,en,en,en
56f8ca289b226e1400dd1008,In what language was most of the statement written?,"{'text': ['Latin'], 'answer_start': [102]}",Latin,Latin,True,True,,,,en
56f8ca289b226e1400dd1009,What portion of Luther's last statement was in German?,"{'text': ['""We are beggars,""'], 'answer_start': [120]}","sys
""we are beggars""","""We are beggars,""",True,True,,,,en
5705f7c875f01819005e77dc,Where does southern California's megalopolis standard in terms of population nationwide?,"{'text': ['third'], 'answer_start': [190]}",Los Angeles,third,True,False,es,es,tl,es
5705f7c875f01819005e77dd,"Although southern california consts of a heavily developed urban environment, how much of it has been left undeveloped?","{'text': ['vast areas'], 'answer_start': [136]}",Great Lakes Megalopolis,vast areas,True,False,en,en,en,en
5705f7c875f01819005e77de,"Southern Californian communities are well known to be large, spread - out, and what other characteristic?","{'text': ['suburban'], 'answer_start': [378]}","large, spread-out, suburban",suburban,True,True,,,,en
5705f7c875f01819005e77df,"Outside of its use of automobiles, what else is southern California famous for using?","{'text': ['highways'], 'answer_start': [426]}",automotive infrastructure,highways,True,False,ro,en,ro,ro
5705f7c875f01819005e77e0,What kind of region can be found inside the urban area of southern California?,"{'text': ['international metropolitan'], 'answer_start': [680]}","Large, spread-out suburban communities and use of automobiles and highways.",international metropolitan,True,False,en,en,en,en
5706074552bb8914006897d4,What is the name associated with the eight areas that make up a part of southern California?,"{'text': ['Metropolitan Statistical Areas'], 'answer_start': [69]}",Eight Metropolitan Statistical Areas.,Metropolitan Statistical Areas,True,True,,,,en
5706074552bb8914006897d5,How many extended metropolitan areas are there?,"{'text': ['two'], 'answer_start': [197]}",two,two,True,True,,,,en
5706074552bb8914006897d6,Each of the extended metropolitan areas has a population that exceeds what number?,"{'text': ['five million'], 'answer_start': [241]}",Five million,five million,True,True,,,,en
5706074552bb8914006897d7,What does the El Centro metropolitan area and San Diego-Carslbad-San Marcos metropolitan area form?,"{'text': ['Southern Border Region'], 'answer_start': [672]}",Southern Border Region,Southern Border Region,True,True,,,,en
5706074552bb8914006897d8,What is the population of the Greater Los Angeles Area?,"{'text': ['17,786,419'], 'answer_start': [311]}","17,786,419","17,786,419",False,True,,,,en
570610b275f01819005e792a,What is the second busiest airport in the United States?,"{'text': ['Los Angeles International Airport'], 'answer_start': [31]}","subject
Los Angeles International Airport",Los Angeles International Airport,True,True,,,,en
570610b275f01819005e792b,What is the metric they use to determine how busy airports are?,"{'text': ['passenger volume'], 'answer_start': [117]}",Passenger volume,passenger volume,True,True,,,,en
570610b275f01819005e792c,What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport?,"{'text': ['third'], 'answer_start': [194]}",Third,third,True,True,,,,en
570610b275f01819005e792d,Which airport is home to the busiest single runway in the world?,"{'text': ['San Diego International Airport'], 'answer_start': [314]}",San Diego International Airport,San Diego International Airport,True,True,,,,en
570610b275f01819005e792e,What is the world's busiest general aviation airport?,"{'text': ['Van Nuys Airport'], 'answer_start': [394]}",Van Nuys Airport,Van Nuys Airport,True,True,,,,en
5706143575f01819005e7950,The Los Angeles Rams are an example of what kind of sports team?,"{'text': ['NFL'], 'answer_start': [72]}",NFL,NFL,True,True,,,,en
5706143575f01819005e7951,The Los Angeles Clippers are a team belonging to which sport?,"{'text': ['NBA'], 'answer_start': [116]}",NBA,NBA,True,True,,,,en
5706143575f01819005e7952,The Los Angeles Angels of Anaheim are from which sport?,"{'text': ['MLB'], 'answer_start': [164]}",MLB,MLB,True,True,,,,en
5706143575f01819005e7953,What is the other NHL team aside from the Anaheim Ducks to reside in Southern California?,"{'text': ['Los Angeles Kings'], 'answer_start': [245]}",Los Angeles Kings,Los Angeles Kings,True,True,,,,en
5706143575f01819005e7954,What is the lone MLS team that belongs to southern California?,"{'text': ['LA Galaxy'], 'answer_start': [289]}",LA Galaxy,LA Galaxy,True,True,,,,en
5706149552bb891400689880,Which team was suspended from the MLS?,"{'text': ['Chivas'], 'answer_start': [179]}",Chivas USA,Chivas,True,True,,,,en
5706149552bb891400689881,How many teams did Los Angeles used to have?,"{'text': ['two'], 'answer_start': [30]}",Two teams,two,True,True,,,,en
5706149552bb891400689882,Which year resulted in the suspension of one of the two soccer teams?,"{'text': ['2014'], 'answer_start': [13]}","subject
2014",2014,True,True,,,,en
5706149552bb891400689883,What was the name of the stadium that the teams played in?,"{'text': ['StubHub Center'], 'answer_start': [132]}",StubHub Center,StubHub Center,True,True,,,,en
5706149552bb891400689884,When is the suspended team scheduled to return?,"{'text': ['2018'], 'answer_start': [278]}",2018,2018,False,True,,,,en
570966e0200fba1400367f4f,What are BSkyB's standard definition broadcasts compliant with?,"{'text': ['DVB-compliant MPEG-2'], 'answer_start': [46]}",DVB-compliant MPEG-2,DVB-compliant MPEG-2,True,True,,,,en
570966e0200fba1400367f50,Sky Movies and Sky Box office also include what optional soundtracks?,"{'text': ['Dolby Digital'], 'answer_start': [135]}",Dolby Digital,Dolby Digital,True,True,,,,en
570966e0200fba1400367f51,What is Sky+ HD material broadcast using?,"{'text': ['MPEG-4'], 'answer_start': [267]}",MPEG-4,MPEG-4,True,True,,,,en
570966e0200fba1400367f52,What is the proprietary system that Sky+HD uses?,"{'text': ['OpenTV'], 'answer_start': [383]}",OpenTV,OpenTV,True,True,,,,en
570966e0200fba1400367f53,What does most of the HD material use as a standard?,"{'text': ['DVB-S2'], 'answer_start': [311]}",DVB-S2,DVB-S2,True,True,,,,en
570967c4ed30961900e840ba,When was Sky Digital launched?,"{'text': ['1998'], 'answer_start': [33]}",1998,1998,False,True,,,,en
570967c4ed30961900e840bb,What satellite was used when Sky digital was launched?,"{'text': ['Astra 2A'], 'answer_start': [63]}",Astra 2A,Astra 2A,True,True,,,,en
570967c4ed30961900e840bc,What satellite enabled Sky Digital to launch an all new digital service?,"{'text': [""Eutelsat's Eurobird 1""], 'answer_start': [260]}",Astra 2A,,True,True,,,,en
570967c4ed30961900e840bd,How many television and radio channels could the new digital service carry?,"{'text': ['hundreds'], 'answer_start': [403]}",Hundreds,hundreds,True,True,,,,en
570967c4ed30961900e840be,What is the position of the satellite that allowed sky to broadcast channels almost elclusively for the United Kingdom?,"{'text': ['28.5°E'], 'answer_start': [551]}",28.5°E,28.5°E,True,True,,,,en
57096b66200fba1400367fa7,When did BSkyB announce it's intention to replace it's free-to-air digital channels?,"{'text': ['8 February 2007'], 'answer_start': [3]}","February 8, 2007",8 February 2007,True,False,en,en,en,en
57096b66200fba1400367fa8,When did Setanta Sports say it would launch as a subscription service?,"{'text': ['March'], 'answer_start': [412]}",March,March,True,True,,,,en
57096b66200fba1400367fa9,What platform was Sentanta Sports planning on launching on?,"{'text': ['digital terrestrial'], 'answer_start': [451]}",digital terrestrial,digital terrestrial,True,True,,,,en
