id,question_ru,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
56e181d9e3433e1400422fa0,Что можно описать как строку над алфавитом в вычислительной задаче?,"{'text': ['экземпляр задачи'], 'answer_start': [38]}",Битовая строка над бинарным алфавитом,экземпляр задачи,True,False,ru,ru,ru,ru
56e181d9e3433e1400422fa1,"Как называется алфавит, чаще всего используемый в экземпляре задачи?","{'text': ['двоичный'], 'answer_start': [128]}",binäрное алфавит,двоичный,True,False,ru,ru,ru,ru
56e181d9e3433e1400422fa2,Какой еще существует термин для строки экземпляра задачи?,"{'text': ['строками битов'], 'answer_start': [202]}",Adjazenzliste,строками битов,True,False,hu,tr,hu,hu
56e181d9e3433e1400422fa3,Каким образом обычно выражаются целые числа в кодировке математических объектов?,"{'text': ['двоичной записи'], 'answer_start': [389]}",с помощью бинарной записи,двоичной записи,True,False,ru,ru,ru,ru
56e181d9e3433e1400422fa4,Каким образом можно кодировать графики?,"{'text': ['матрицы смежности'], 'answer_start': [471]}","SYSTEM
Как кодировать графики? через ихAdjazenzlistы в binарной форме",матрицы смежности,True,False,ru,ru,ru,ru
56e1a0dccd28a01900c67a2e,Как обычно можно переформулировать функциональные задачи?,"{'text': ['в задачи принятия решения'], 'answer_start': [202]}",Функциональные задачи могут быть переформулированы как решением задачи на основе принятия решения.,в задачи принятия решения,True,False,ru,ru,ru,ru
56e1a0dccd28a01900c67a2f,"Если два целых числа умножить и вывести значение, как называется этот набор выражений?","{'text': ['троек'], 'answer_start': [296]}","(a, b, c)",троек,True,False,ca,ur,ca,ca
56e1b62ecd28a01900c67aa3,"Время, необходимое для вывода ответа на детерминированной машине Тьюринга, выражается в качестве чего?","{'text': ['переходов состояний'], 'answer_start': [302]}",общего количества состояний,переходов состояний,True,False,ru,ru,ru,ru
56e1b62ecd28a01900c67aa4,На основе какого первичного признака классифицирует задачи теория сложности?,"{'text': ['сложности'], 'answer_start': [773]}",Как основной признак классификации задач теории сложности?,сложности,True,True,,,,ru
56e1b62ecd28a01900c67aa5,"Какое выражение используется для идентификации любой данной серии задач, которые могут быть решены в течение времени на детерминированной машине Тьюринга?","{'text': ['DTIME (f(n))'], 'answer_start': [955]}",DTIME(f(n)),DTIME (f(n)),True,True,,,,ru
56e1b62ecd28a01900c67aa6,"Что является наиболее важным ресурсом, измеряемым при оценке способности машины Тьюринга решать любой данный набор задач?","{'text': ['времени'], 'answer_start': [99]}",дискретные данные,времени,True,False,ru,ru,ru,ru
56e1ee4de3433e1400423210,Какое недоказанное предположение обычно приписывается значению классов сложности?,"{'text': ['подозреваются как неравные'], 'answer_start': [34]}",P ⊆ NP ⊆ PP ⊆ PSPACE,подозреваются как неравные,True,False,pl,el,pl,pl
56e1ee4de3433e1400423211,Какое выражение можно использовать для иллюстрации предполагаемого неравенства классов сложности?,"{'text': ['P ⊆ NP ⊆ PP ⊆ PSPACE'], 'answer_start': [97]}",P ⊆ NP ⊆ PP ⊆ PSPACE,P ⊆ NP ⊆ PP ⊆ PSPACE,True,True,,,,ru
56e1ee4de3433e1400423212,"Где могут быть расположены классы сложности RP, BPP, PP, BQP, MA и PH?","{'text': ['между P и PSPACE'], 'answer_start': [251]}","P, PSPACE",между P и PSPACE,True,False,pl,hi,pl,pl
56e1ee4de3433e1400423214,Какие доказательства между и среди классов сложности означают теоретический водораздел для теории сложности?,"{'text': ['Доказательство того, что любой из этих классов является неравным'], 'answer_start': [376]}","P ≠ NP, P ≠ PSPACE","Доказательство того, что любой из этих классов является неравным",True,False,vi,hi,vi,vi
56e7586d37bdd419002c3eb3,Насколько были распространены телесные наказания в прошлом?,"{'text': ['одной из самых распространенных'], 'answer_start': [135]}",В прошлые времена телесные наказания широко применялись во многих странах мира.,одной из самых распространенных,True,False,ru,ru,ru,ru
56e7586d37bdd419002c3eb4,Где больше не применяют телесные наказания?,"{'text': ['В большинстве западных стран'], 'answer_start': [223]}",В США,В большинстве западных стран,True,False,ru,ru,ru,ru
56e7586d37bdd419002c3eb5,В какой из западных стран телесные наказания все еще разрешены?,"{'text': ['США'], 'answer_start': [342]}",В США,США,True,True,,,,ru
56e7586d37bdd419002c3eb6,"Какое учреждение США заявило о том, что телесные наказания не противоречат конституции?","{'text': ['решению Верховного суда США'], 'answer_start': [356]}",Октябрьское военное округа,решению Верховного суда США,True,False,ru,ru,ru,ru
56e7586d37bdd419002c3eb7,Что причиняет телесное наказание школьникам?,"{'text': ['физическую боль'], 'answer_start': [113]}",Шлепанье ладонями,физическую боль,True,False,uk,ru,uk,uk
56e7788200c9c71400d77180,В какой организации могут зарегистрироваться учителя в Уэльсе?,"{'text': ['профсоюзах'], 'answer_start': [44]}",Atl,профсоюзах,True,False,tr,en,tr,tr
56e7788200c9c71400d77181,Что происходит со средним возрастом учителей в Уэльсе?,"{'text': ['снижается'], 'answer_start': [167]}",Средний возраст учителей в Уэльсе снижается.,снижается,True,True,,,,ru
56e7788200c9c71400d77182,Когда число нападений на учителей достигло своего пика?,"{'text': ['между 2005 и 2010 годами'], 'answer_start': [355]}",2010,между 2005 и 2010 годами,False,False,,,,ru
